year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,3,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",399.00,107.00,33.40,1.67,12.00,0.11,59.82,3.00,0.00,5645.00,1532.00,160.00,502.00,13.00,3438.00
2023,3,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",109.00,18.00,5.45,0.00,0.50,0.00,12.05,0.00,0.00,653.00,109.00,0.00,8.00,0.00,536.00
2023,3,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",214.00,45.00,15.19,0.00,8.46,0.00,21.35,1.00,0.00,1860.00,577.00,0.00,277.00,0.00,1006.00
2023,3,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",6010.00,1266.00,346.73,11.92,328.69,6.27,572.39,102.00,24.00,64102.00,16222.00,1110.00,17342.00,306.00,29122.00
2023,3,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1347.00,298.00,85.58,1.45,75.83,1.00,134.14,8.00,0.00,15651.00,4610.00,142.00,2321.00,54.00,8524.00
2023,3,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",7583.00,1635.00,416.88,12.54,346.49,5.84,853.25,50.00,12.00,74311.00,19604.00,1514.00,12749.00,329.00,40115.00
2023,3,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",116.00,35.00,11.15,0.00,2.94,0.00,20.91,1.00,0.00,1550.00,531.00,0.00,117.00,0.00,902.00
2023,3,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",317.00,67.00,32.85,0.00,3.89,0.00,30.25,7.00,2.00,2648.00,1179.00,0.00,144.00,0.00,1325.00
2023,3,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",216.00,51.00,13.97,0.00,13.43,0.00,23.61,1.00,0.00,2749.00,1130.00,0.00,383.00,0.00,1236.00
2023,3,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",699.00,153.00,44.56,1.30,21.10,1.04,85.00,6.00,0.00,7550.00,2059.00,83.00,693.00,72.00,4643.00
2023,3,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",150.00,37.00,3.72,0.78,8.25,0.00,24.25,0.00,0.00,2197.00,225.00,14.00,273.00,0.00,1685.00
2023,3,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",116.00,59.00,18.52,0.00,13.82,0.00,26.66,1.00,0.00,2435.00,688.00,0.00,433.00,0.00,1314.00
2023,3,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1590.00,491.00,137.14,3.66,175.55,0.81,173.84,9.00,2.00,26323.00,6944.00,350.00,9392.00,21.00,9616.00
2023,3,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",321.00,82.00,32.78,0.59,13.38,0.00,35.25,1.00,0.00,3877.00,1624.00,46.00,420.00,0.00,1787.00
2023,3,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",142.00,38.00,17.44,0.32,6.10,0.00,14.14,2.00,0.00,1850.00,894.00,21.00,214.00,0.00,721.00
2023,3,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",97.00,15.00,8.39,0.00,0.49,0.00,6.13,0.00,0.00,589.00,203.00,0.00,83.00,0.00,303.00
2023,3,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",101.00,21.00,8.84,0.57,5.17,0.00,6.42,3.00,0.00,1160.00,327.00,81.00,421.00,0.00,331.00
2023,3,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1232.00,433.00,67.65,0.28,219.99,6.29,138.80,15.00,4.00,20221.00,4306.00,99.00,8590.00,284.00,6942.00
2023,3,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4026.00,742.00,207.49,3.25,137.37,2.90,390.98,15.00,9.00,33063.00,8788.00,260.00,5126.00,150.00,18739.00
2023,3,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",180.00,26.00,11.15,0.00,2.42,0.00,12.43,0.00,0.00,1143.00,471.00,0.00,261.00,0.00,411.00
2023,3,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",162.00,30.00,10.09,0.00,7.41,0.00,12.50,1.00,0.00,917.00,281.00,0.00,247.00,0.00,389.00
2023,3,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",554.00,155.00,38.07,0.00,49.05,0.27,67.62,6.00,2.00,6907.00,1575.00,0.00,1876.00,12.00,3444.00
2023,3,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",123.00,29.00,18.37,0.00,1.70,0.00,8.93,0.00,0.00,1220.00,832.00,0.00,54.00,0.00,334.00
2023,3,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",885.00,230.00,67.10,1.14,25.90,0.00,135.86,7.00,0.00,11368.00,2903.00,69.00,997.00,0.00,7399.00
2023,3,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",261.00,57.00,19.59,0.00,11.29,0.17,25.94,3.00,0.00,2527.00,822.00,0.00,449.00,8.00,1248.00
2023,3,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",155.00,45.00,15.72,0.00,3.46,0.00,25.82,0.00,0.00,2169.00,708.00,0.00,78.00,0.00,1383.00
2023,3,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",209.00,37.00,14.08,0.05,4.79,0.85,17.23,0.00,1.00,1504.00,422.00,7.00,211.00,17.00,847.00
2023,3,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",322.00,82.00,28.00,0.65,16.85,0.00,36.50,1.00,0.00,3565.00,1406.00,86.00,520.00,0.00,1553.00
2023,3,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",333.00,129.00,20.67,0.00,49.22,0.92,58.19,2.00,0.00,6189.00,1204.00,0.00,1899.00,36.00,3050.00
2023,3,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",6930.00,2141.00,424.81,29.71,803.58,5.87,877.03,66.00,6.00,113571.00,21039.00,2492.00,42645.00,311.00,47084.00
2023,3,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2210.00,630.00,194.92,3.10,134.54,3.03,294.40,10.00,1.00,28716.00,8730.00,397.00,4167.00,106.00,15316.00
2023,3,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",236.00,55.00,8.40,2.26,6.86,0.00,37.48,1.00,0.00,2793.00,481.00,169.00,245.00,0.00,1898.00
2023,3,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1055.00,236.00,59.56,3.70,83.17,1.62,87.95,17.00,2.00,13504.00,2670.00,385.00,5063.00,92.00,5294.00
2023,3,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1175.00,287.00,75.33,1.38,65.14,1.59,143.57,10.00,1.00,11907.00,3943.00,130.00,1994.00,39.00,5801.00
2023,3,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",333.00,141.00,16.60,0.66,65.81,0.00,57.94,2.00,2.00,6065.00,659.00,19.00,2283.00,0.00,3104.00
2023,3,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209.00,49.00,19.10,0.60,4.52,0.00,24.78,2.00,1.00,2481.00,847.00,106.00,152.00,0.00,1376.00
2023,3,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",332.00,59.00,17.67,0.94,9.05,0.00,31.35,3.00,1.00,2397.00,703.00,52.00,333.00,0.00,1309.00
2023,3,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1756.00,445.00,141.91,0.82,82.49,1.76,218.02,10.00,1.00,20100.00,5438.00,58.00,2747.00,150.00,11707.00
2023,3,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3716.00,1051.00,219.41,14.37,419.39,1.97,395.86,40.00,7.00,65369.00,13407.00,1338.00,25876.00,65.00,24683.00
2023,3,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6435.00,1171.00,302.38,10.11,215.76,3.42,639.34,112.00,13.00,58373.00,14345.00,1279.00,8587.00,137.00,34025.00
2023,3,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",253.00,75.00,27.45,0.89,14.55,0.93,31.19,1.00,0.00,3626.00,1097.00,72.00,713.00,25.00,1719.00
2023,3,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester Boston Regional",258.00,49.00,17.89,0.00,10.84,0.00,20.27,15.00,0.00,2294.00,885.00,0.00,474.00,0.00,935.00
2023,3,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",634.00,183.00,52.85,3.00,73.88,0.00,53.27,4.00,0.00,10419.00,2289.00,155.00,4597.00,0.00,3378.00
2023,3,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",796.00,211.00,58.26,1.09,32.41,0.01,119.23,22.00,1.00,11961.00,3745.00,103.00,1151.00,1.00,6961.00
2023,3,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",589.00,128.00,57.90,0.00,13.37,0.00,56.73,10.00,0.00,6139.00,2282.00,0.00,583.00,0.00,3274.00
2023,3,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1618.00,354.00,115.31,1.71,54.82,0.00,182.16,9.00,3.00,17193.00,4694.00,123.00,2243.00,0.00,10133.00
2023,3,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",101.00,16.00,5.32,0.00,4.89,0.00,5.79,0.00,0.00,758.00,188.00,0.00,273.00,0.00,297.00
2023,3,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",179.00,34.00,16.42,0.00,2.33,0.00,15.24,1.00,0.00,1438.00,545.00,0.00,93.00,0.00,800.00
2023,3,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metro Oakland International",3088.00,818.00,201.95,4.64,184.15,2.86,424.41,16.00,5.00,37424.00,8787.00,632.00,6434.00,235.00,21336.00
2023,3,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",682.00,244.00,38.39,0.00,131.01,1.24,73.36,12.00,0.00,10821.00,2193.00,0.00,5101.00,99.00,3428.00
2023,3,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",583.00,154.00,53.11,0.00,31.71,0.00,69.18,2.00,2.00,6414.00,2132.00,0.00,1037.00,0.00,3245.00
2023,3,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",609.00,165.00,60.91,1.38,19.41,0.16,83.15,4.00,2.00,7814.00,2686.00,49.00,711.00,7.00,4361.00
2023,3,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",934.00,248.00,64.55,0.45,38.95,1.35,142.70,5.00,1.00,12007.00,2967.00,15.00,1382.00,118.00,7525.00
2023,3,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",807.00,177.00,46.44,1.42,63.29,0.30,65.55,19.00,2.00,9458.00,2252.00,95.00,2605.00,6.00,4500.00
2023,3,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",207.00,57.00,26.74,0.00,3.28,0.00,26.98,1.00,1.00,2666.00,964.00,0.00,86.00,0.00,1616.00
2023,3,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",197.00,66.00,14.38,0.00,39.52,0.00,12.09,0.00,0.00,3254.00,641.00,0.00,1858.00,0.00,755.00
2023,3,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",756.00,186.00,84.88,1.95,24.01,0.00,75.15,1.00,2.00,7433.00,3079.00,408.00,797.00,0.00,3149.00
2023,3,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",306.00,65.00,28.24,0.00,5.70,0.00,31.06,3.00,1.00,3245.00,1187.00,0.00,229.00,0.00,1829.00
2023,3,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5304.00,1312.00,335.91,11.37,308.01,4.39,652.31,44.00,21.00,63263.00,15658.00,1269.00,12920.00,180.00,33236.00
2023,3,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",754.00,164.00,53.67,0.00,21.16,1.32,87.85,4.00,2.00,9008.00,2736.00,0.00,802.00,59.00,5411.00
2023,3,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",135.00,27.00,11.16,0.10,2.50,0.00,13.24,1.00,0.00,1047.00,356.00,5.00,59.00,0.00,627.00
2023,3,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",341.00,93.00,23.55,0.76,20.62,0.00,48.07,1.00,1.00,4245.00,1180.00,13.00,762.00,0.00,2290.00
2023,3,WN,Southwest Airlines Co.,PVD,"Providence, RI: Rhode Island Tf Green International",388.00,95.00,37.15,0.00,7.43,0.00,50.42,1.00,0.00,4924.00,2033.00,0.00,361.00,0.00,2530.00
2023,3,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",93.00,27.00,11.31,1.00,3.38,0.71,10.61,5.00,0.00,918.00,419.00,28.00,81.00,12.00,378.00
2023,3,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",613.00,152.00,63.67,0.03,21.91,0.00,66.39,2.00,2.00,6579.00,2314.00,3.00,793.00,0.00,3469.00
2023,3,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",133.00,28.00,13.58,0.00,1.72,0.00,12.71,0.00,0.00,1260.00,706.00,0.00,57.00,0.00,497.00
2023,3,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",699.00,211.00,47.22,1.53,32.30,0.00,129.95,5.00,2.00,11168.00,2377.00,154.00,1432.00,0.00,7205.00
2023,3,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",175.00,46.00,22.08,0.00,5.26,0.00,18.66,5.00,0.00,1993.00,706.00,0.00,302.00,0.00,985.00
2023,3,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",821.00,237.00,56.93,2.35,84.64,1.60,91.50,8.00,1.00,14614.00,3404.00,251.00,5108.00,110.00,5741.00
2023,3,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2848.00,770.00,185.07,4.29,175.21,2.30,403.13,17.00,3.00,33323.00,7810.00,405.00,5360.00,56.00,19692.00
2023,3,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1225.00,282.00,92.41,0.10,42.36,0.71,146.41,6.00,0.00,12872.00,4116.00,5.00,1525.00,23.00,7203.00
2023,3,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",195.00,45.00,15.39,1.00,17.60,0.00,11.01,2.00,0.00,1825.00,702.00,20.00,596.00,0.00,507.00
2023,3,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",178.00,40.00,9.02,0.00,12.00,0.00,18.98,0.00,0.00,1650.00,358.00,0.00,358.00,0.00,934.00
2023,3,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",357.00,80.00,32.04,0.00,8.75,0.06,39.15,3.00,2.00,3999.00,1412.00,0.00,436.00,2.00,2149.00
2023,3,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",629.00,120.00,38.31,0.83,12.85,0.00,68.01,2.00,0.00,5117.00,1358.00,44.00,432.00,0.00,3283.00
2023,3,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",699.00,306.00,52.27,4.68,133.68,0.35,115.02,18.00,2.00,18786.00,3078.00,434.00,8421.00,30.00,6823.00
2023,3,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2706.00,637.00,142.13,1.41,124.78,4.11,364.57,21.00,11.00,27482.00,6378.00,137.00,3753.00,132.00,17082.00
2023,3,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",337.00,97.00,31.34,0.00,14.25,0.00,51.41,0.00,0.00,5423.00,1526.00,0.00,589.00,0.00,3308.00
2023,3,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1028.00,293.00,109.19,0.71,53.62,0.79,128.69,2.00,4.00,12965.00,4484.00,41.00,2332.00,27.00,6081.00
2023,3,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2578.00,639.00,147.99,0.44,118.53,2.53,369.51,10.00,1.00,27108.00,6286.00,22.00,3395.00,75.00,17330.00
2023,3,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1305.00,324.00,101.42,3.18,52.18,0.00,167.22,5.00,1.00,13626.00,3987.00,243.00,1770.00,0.00,7626.00
2023,3,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",528.00,165.00,37.95,3.45,73.89,0.00,49.70,3.00,0.00,10144.00,2004.00,216.00,4864.00,0.00,3060.00
2023,3,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3056.00,610.00,169.62,4.13,90.46,2.76,343.03,18.00,3.00,30201.00,7612.00,313.00,3388.00,78.00,18810.00
2023,3,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",100.00,25.00,9.55,0.52,4.09,0.00,10.83,4.00,0.00,1009.00,310.00,22.00,147.00,0.00,530.00
2023,3,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2292.00,655.00,148.88,4.42,230.47,0.81,270.42,23.00,0.00,36527.00,8158.00,457.00,13364.00,13.00,14535.00
2023,3,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",458.00,100.00,33.06,2.16,18.34,0.00,46.44,4.00,0.00,4221.00,1106.00,150.00,551.00,0.00,2414.00
2023,3,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",307.00,106.00,31.91,0.14,21.17,0.03,52.74,0.00,0.00,5242.00,1480.00,17.00,1124.00,2.00,2619.00
2023,3,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",145.00,21.00,6.16,1.00,2.62,0.00,11.23,0.00,2.00,1127.00,505.00,72.00,73.00,0.00,477.00
2023,3,YX,Republic Airline,ALB,"Albany, NY: Albany International",73.00,13.00,2.98,0.00,4.00,0.00,6.02,4.00,0.00,438.00,116.00,0.00,89.00,0.00,233.00
2023,3,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",259.00,31.00,7.30,3.74,9.99,0.00,9.96,2.00,0.00,2603.00,423.00,321.00,411.00,0.00,1448.00
2023,3,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",12.00,7.00,3.63,0.00,3.16,0.00,0.21,0.00,0.00,404.00,273.00,0.00,124.00,0.00,7.00
2023,3,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",63.00,6.00,1.84,0.00,3.38,0.00,0.78,0.00,0.00,162.00,49.00,0.00,92.00,0.00,21.00
2023,3,YX,Republic Airline,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,3,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",228.00,21.00,9.08,0.00,6.57,0.00,5.35,7.00,0.00,1493.00,894.00,0.00,264.00,0.00,335.00
2023,3,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",25.00,2.00,0.68,0.00,0.36,0.00,0.96,1.00,0.00,81.00,30.00,0.00,19.00,0.00,32.00
2023,3,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",373.00,58.00,18.60,0.00,29.70,0.00,9.69,6.00,4.00,2841.00,1046.00,0.00,945.00,0.00,850.00
2023,3,YX,Republic Airline,BOS,"Boston, MA: Logan International",2091.00,196.00,87.49,3.30,65.11,0.29,39.81,63.00,1.00,10508.00,5712.00,177.00,1816.00,7.00,2796.00
2023,3,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",225.00,32.00,11.97,2.02,10.25,1.00,6.76,5.00,0.00,1577.00,701.00,102.00,421.00,17.00,336.00
2023,3,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",142.00,13.00,3.93,1.00,2.24,0.00,5.83,2.00,0.00,549.00,130.00,40.00,80.00,0.00,299.00
2023,3,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",68.00,6.00,2.69,0.00,2.31,0.00,1.00,2.00,0.00,243.00,164.00,0.00,62.00,0.00,17.00
2023,3,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",27.00,2.00,0.00,0.00,0.56,0.00,1.44,0.00,0.00,133.00,0.00,0.00,37.00,0.00,96.00
2023,3,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle",54.00,6.00,0.00,0.00,3.05,0.00,2.95,0.00,0.00,360.00,0.00,0.00,64.00,0.00,296.00
2023,3,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",124.00,13.00,3.03,0.00,6.54,0.00,3.43,2.00,0.00,742.00,247.00,0.00,217.00,0.00,278.00
2023,3,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",489.00,51.00,12.40,1.25,20.77,0.00,16.58,5.00,0.00,2295.00,556.00,43.00,671.00,0.00,1025.00
2023,3,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",280.00,34.00,15.93,0.37,15.31,0.00,2.40,7.00,0.00,1739.00,1072.00,11.00,553.00,0.00,103.00
2023,3,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1043.00,147.00,46.53,1.23,52.33,0.00,46.91,12.00,0.00,8253.00,3424.00,146.00,1631.00,0.00,3052.00
2023,3,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",362.00,43.00,10.10,1.00,12.54,0.00,19.36,4.00,0.00,2582.00,469.00,122.00,432.00,0.00,1559.00
2023,3,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",27.00,2.00,0.79,0.00,0.21,0.00,1.00,1.00,0.00,89.00,34.00,0.00,9.00,0.00,46.00
2023,3,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",3014.00,344.00,90.27,4.85,154.21,1.25,93.42,32.00,1.00,16647.00,6262.00,223.00,4985.00,159.00,5018.00
2023,3,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",15.00,6.00,1.78,0.00,4.10,0.00,0.11,0.00,0.00,223.00,73.00,0.00,148.00,0.00,2.00
2023,3,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",75.00,11.00,3.17,0.00,5.16,0.00,2.68,1.00,0.00,1430.00,1101.00,0.00,172.00,0.00,157.00
2023,3,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",383.00,48.00,11.59,0.69,19.17,0.00,16.55,7.00,2.00,2190.00,477.00,27.00,506.00,0.00,1180.00
2023,3,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2593.00,453.00,62.17,11.80,310.66,0.00,68.37,38.00,2.00,23931.00,3817.00,1181.00,14218.00,0.00,4715.00
2023,3,YX,Republic Airline,EYW,"Key West, FL: Key West International",203.00,51.00,2.36,0.75,42.63,0.00,5.26,0.00,0.00,2265.00,97.00,26.00,1765.00,0.00,377.00
2023,3,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field",6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,132.00,0.00,0.00,0.00,0.00,132.00
2023,3,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00
2023,3,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",106.00,31.00,5.36,0.00,17.94,0.00,7.70,2.00,0.00,1233.00,346.00,0.00,471.00,0.00,416.00
2023,3,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",170.00,29.00,7.28,0.00,8.86,0.00,12.85,2.00,0.00,1727.00,545.00,0.00,322.00,0.00,860.00
2023,3,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",114.00,14.00,2.18,0.00,7.38,0.00,4.44,2.00,0.00,1365.00,809.00,0.00,255.00,0.00,301.00
2023,3,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",29.00,2.00,0.00,0.00,1.34,0.00,0.66,0.00,2.00,83.00,0.00,0.00,38.00,0.00,45.00
2023,3,YX,Republic Airline,HPN,"White Plains, NY: Westchester County",68.00,11.00,3.20,1.61,5.62,0.00,0.57,1.00,1.00,511.00,210.00,138.00,150.00,0.00,13.00
2023,3,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",43.00,8.00,1.05,0.51,4.61,0.00,1.83,0.00,0.00,299.00,63.00,35.00,166.00,0.00,35.00
2023,3,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",476.00,54.00,13.21,0.00,29.59,0.00,11.20,7.00,0.00,2871.00,1001.00,0.00,1204.00,0.00,666.00
2023,3,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",89.00,18.00,3.01,0.00,11.71,0.00,3.28,0.00,0.00,864.00,155.00,0.00,459.00,0.00,250.00
2023,3,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,51.00,0.00,0.00
2023,3,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",190.00,27.00,6.77,0.00,12.20,0.00,8.02,1.00,0.00,1659.00,287.00,0.00,382.00,0.00,990.00
2023,3,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",916.00,137.00,43.74,2.20,47.15,0.00,43.91,12.00,0.00,7212.00,2775.00,89.00,1470.00,0.00,2878.00
2023,3,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",133.00,22.00,5.56,0.00,13.88,0.53,2.03,0.00,2.00,751.00,272.00,0.00,402.00,9.00,68.00
2023,3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1541.00,202.00,41.44,7.35,122.39,0.00,30.82,23.00,1.00,9428.00,2336.00,431.00,4913.00,0.00,1748.00
2023,3,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",61.00,2.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,58.00,0.00,0.00,58.00,0.00,0.00
